Key,Value
8999,"Vous avez pris un mouchoir sale et collant.[/record]
Tout ce que possédait votre victime était[/left]
un peigne crasseux.[/record]
Les poches de votre victime étaient vides,[/left]
à l'exception d'un anneau et d'un morceau de papier.[/record]
Vous avez piqué quelques cailloux sans valeur.[/record]
Votre victime n'avait rien qui vaille la peine[/left]
d'être volé, juste des merdouilles et une peau[/left]
de serpent ![/record]
Allez donc savoir pourquoi,[/left]
votre victime transportait un rat mort.[/record]
Il y avait quelques morceaux de verre dans la poche[/left]
de votre victime, [/left]
avec lesquels vous vous êtes presque coupé.[/record]
Vous avez pris un petit morceau d'habit,[/left]
avec des taches de sang.[/record]
Il n'y avait rien d'autre dans la poche de [/left]
votre victime, hors un mouchoir plein d'encre.[/record]
Votre victime n'avait rien d'autre qu'un [/left]
bout de tissu jaune.[/record]
Tout ce que vous avez réussi à piquer,[/left]
c'est une liste de courses.[/record]
Les poches de votre victime étaient pleines de[/left]
feuilles, aucune particulièrement rare[/left]
ou inhabituelle.[/record]
Il y a le brouillon d'un poème romantique[/left]
dans la poche de votre victime.[/left]
Le poème ne semble pas très bon.[/record]
Votre victime transportait un petit morceau de[/left]
corne de cerf dans un petit sachet.[/record]
Il n'y avait rien d'intéressant dans ces poches,[/left]
juste quelques dés à jouer.[/record]
Il y avait juste deux boutons et un morceau de fil[/left]
dans les poches de votre victime.[/record]
Il y avait quelques raisins dans ses poches,[/left]
apparemment pour une consommation ultérieure.[/record]
Vous avez volé un croûton de pain,[/left]
apparemment un reste de sandwich.[/record]
Il y avait un petit morceau de viande[/left]
dans les poches de votre victime,[/left]
apparemment un morceau de sandwich.[/record]
Il n'y avait pas grand-chose d'intéressant[/left]
dans les poches de votre victime,[/left]
juste un morceau d'os d'un petit mammifère.[/record]
Il y avait un petit miroir dans les poches[/left]
de votre victime, charmant, mais inutile.[/record]
Vous avez piqué un petit morceau de tissu rouge[/left]
dans la sacoche de votre victime.[/record]
Vous n'avez rien piqué d'intéressant, [/left]
juste un morceau de fromage et une croûte de pain.[/record]
Il y avait de la ficelle dans la poche, [/left]
mais pas assez pour que cela vous soit de [/left]
quelque utilité.[/record]
Rien d'intéressant dans les poches, juste quelques [/left]
bribes de tissu, un morceau de fil et un vieux bouton.[/record]
Il n'y a vraiment rien dans ces poches qui soit [/left]
intéressant, juste quelques bouts de papier usagé.[/record]
Les poches de votre victime sont huileuses.[/left]
Apparemment quelque chose s'est renversé là dedans.[/record]
Tout ce que vous arrivez à prendre,[/left]
c'est un mouchoir utilisé.[/record]
Vous piquez une note,[/left]
une liste de courses pour un magasin du coin.[/record]
Votre victime transportait deux petits[/left]
morceaux de bois, apparemment quelque chose qui[/left]
avait besoin d'être réparé.[/record]
Rien d'intéressant dans ces poches, juste quelques[/left]
peluches de tissu.[/record]
Rien d'intéressant dans ces poches, juste quelques[/left]
peluches et un bout de fil.[/record]
Vous trouvez une petite boule chaude et humide[/left]
dans un sachet, qui pourrait être un peu de[/left]
guano de chauve-souris.[/record]
Vous avez volé une petite gravure représentant[/left]
une femme, la mère de votre victime semble-t-il.[/record]
Vous avez récupéré une lettre écrite par le père[/left]
de votre victime, racontant les rumeurs du moment.[/record]
Vous piquez quelques dessins au fusain.[/record]
Votre victime n'avait qu'une lettre, [/left]
racontant la vie dans un village près d'ici.[/record]
Vous trouvez une lettre pas encore postée[/left]
pour la mère de votre victime, décrivant[/left]
un petit crime habituel dans la région.[/record]
Vous lui prenez une fleur pressée,[/left]
jolie mais très commune.[/record]
Votre victime transportait un paquet de graines,[/left]
la plupart déjà noircies par le temps.[/record]
Rien d'utile dans ces poches,[/left]
juste une petite boule de cire.[/record]
Vous ne trouvez rien de valeur dans la sacoche,[/left]
juste une boule de cire parfumée.[/record]
Vous récupérez la note d'une auberge lointaine.[/record]
Votre victime ne transporte rien de valeur,[/left]
juste un carre de velours noir.[/record]
Il n'y a rien de valeur dans cette poche.[/record]
Vous réussissez à fouiller la sacoche, [/left]
mais elle ne contient rien de valeur.[/record]
Vous ne trouvez rien qui en vaille la peine[/left]
dans ces poches.[/record]
Il n'y a rien d'intéressant dans la poche[/left]
de votre victime, à part une lettre sans intérêt[/left]
d'un ami du village voisin.[/record]
Vous trouvez quelques cailloux que votre victime[/left]
a consciencieusement collectionné.[/record]
Tout ce que vous arrivez à voler est un contrat[/left]
pour un emprunt de dix pièces d'or fait par votre[/left]
victime.[/record]
La seule chose dans la poche de votre victime[/left]
est une boule de poils de chat.[/end]"
9000,Deprecated record.
9400,Reserved to 9912 for Bruce and Co. (do not translate)[/end]
9999,Dummy entry. Must always [/end]
9000.1,"1.   Par une belle journée vous tombez sur un animal étrange,[/left]
la patte prise dans le piège d'un trappeur. Au vu de ses[/left]
blessures, vous comprenez qu'il n'en a plus pour longtemps.[/left]
Vous :[/left]
a) Sortez votre dague et mettez fin a son calvaire plutôt[/left]
que de le laisser souffrir davantage ?[/left]
b) N'interférez pas avec les événements, mais saisissez[/left]
l'opportunité d'étudier un étrange animal que vous[/left]
n'aviez jamais vu jusqu'à ce jour ?[/left]
c) Prenez des herbes dans votre sac pour l'endormir, puis[/left]
le libérez du piège et l'emmenez en sécurité, sachant[/left]
que ce faisant vous privez probablement un chasseur et[/left]
sa famille de nourriture.[/left]
[/end]"
9000.2,"2.   Un après-midi d'été, votre père vous donne le choix[/left]
entre plusieurs activités. Préférez-vous :[/left]
a) Travailler l'acier avec lui à la forge sur un nouvel[/left]
outil ?[/left]
b) Ramasser des herbes pour votre mère qui prépare le dîner ?[/left]
c) Aller prendre du poisson au torrent avec un filet ?[/left]
[/end]"
9000.3,"3.   Votre père et vous revenez du marché en ville quand vous[/left]
voyez un jeune garçon s'enfuir en courant d'un magasin.[/left]
Dans ses mains se trouve une miche de pain. Derrière lui[/left]
court le boulanger, un couperet à la main. Vous savez[/left]
que le garçon doit avoir faim, mais la ville souffre[/left]
de sécheresse, ce qui rend la nourriture précieuse.[/left]
Vous :[/left]
a) Prenez le parti de la justice et poussez votre père à[/left]
arrêter le garçon ?[/left]
b) Aidez le garçon à s'échapper en vous mettant sur le chemin[/left]
du boulanger ?[/left]
c) Restez en dehors et regardez ce que va faire votre père,[/left]
ayant confiance en son expérience ?[/left]"
9000.4,"4.   Votre père vous fait un jour le récit de sa bataille[/left]
à la Vallée de Borim, où ses hommes ont mis en déroute l'ennemi.[/left]
Ils les auraient tous capturés, sans le sacrifice courageux[/left]
d'un jeune sergent du côté opposé, qui a tenu une passe[/left]
suffisamment longtemps pour que ses hommes puissent battre[/left]
en retraite en sécurité. Il a fait cela sachant qu'il y[/left]
perdrait la vie. Si vous aviez été à sa place, auriez-vous :[/left]
a) Fui, en vous disant que votre expérience au combat[/left]
était trop estimable pour être perdue, et pourrait faire[/left]
la différence plus tard ?[/left]
b) Tenu également la passe pour que les hommes sous votre[/left]
commandement puissent s'enfuir, vous disant que c'était[/left]
ce pourquoi vous étiez là ?[/left]
c) Cherche un moyen de distraire l'ennemi pour que vos hommes[/left]
aient la possibilité de s'échapper, mais pas au prix de[/left]
votre propre vie ?[/left]"
9000.5,"5.   Votre mère vous envoie au marché avec une liste de[/left]
choses à acheter. Après avoir fini vous vous rendez[/left]
compte qu'un marchand vous a par erreur rendu trop d'argent.[/left]
Vous :[/left]
a) Retournez au magasin rendre au boutiquier son argent[/left]
durement gagné, lui expliquant l'erreur ?[/left]
b) Empochez l'argent supplémentaire, sachant que les marchands[/left]
vendent de toute façon toutes les marchandises trop chères ?[/left]
c) Décidez d'utiliser cet argent utilement et achetez des[/left]
articles qui aideront votre famille ?[/left]"
9000.6,"6.   En vous promenant au marche vous voyez un voleur[/left]
dérober la bourse d'un noble. A peine l'a-t-il fait que le[/left]
noble s'en aperçoit et appelle la garde. Dans sa fuite[/left]
précipitée, le voleur laisse tomber la bourse près de vous.[/left]
Étonnamment, il semble que personne n'ait vu la bourse[/left]
tomber à vos pieds. Vous : [/left]
a) Prenez la bourse et l'empochez, sachant que cet extra[/left]
aidera votre famille en ces temps difficiles ?[/left]
b) Ramassez la bourse et la rapportez aux gardes, sachant que[/left]
le seule chose honorable à faire est de rendre l'argent[/left]
à son propriétaire légitime ?[/left]
c) Laissez la bourse où elle se trouve, sachant qu'il vaut[/left]
mieux ne pas être impliqué dans l'affaire ?[/left]"
9000.7,"7.   Votre père vous envoie faire une chose que vous détestez,[/left]
nettoyer les écuries. En chemin, fourche à la main,[/left]
vous rencontrez votre ami du hameau d'à côté. Il vous[/left]
propose de le faire à votre place, en échange d'une[/left]
faveur future à sa convenance. Vous :[/left]
a) Déclinez son offre, sachant que votre père attend de vous[/left]
que vous fassiez ce travail, et qu'il vaut mieux ne rien[/left]
devoir à personne ?[/left]
b) Acceptez son offre, vous disant que du moment que les[/left]
écuries sont nettoyées, peut importe qui a fait le travail ?[/left]
c) Lui demandez de vous aider, sachant qu'a deux on fait le[/left]
travail plus vite que seul, et acceptez de l'aider sur[/left]
un travail de son choix à l'avenir ?[/left]"
9000.8,"8.   Votre mère vous demande de l'aider à réparer le fourneau.[/left]
Alors que vous travaillez, un tuyau très chaud glisse hors[/left]
de ses attaches et tombe vers elle. Vous :[/left]
a) Poussez votre mère hors de la trajectoire ?[/left]
b) Attrapez le tuyau brûlant et le poussez au loin ?[/left]
c) Vous placez entre le tuyau et votre mère ?[/left]"
9000.9,"9.   Un jour, en ville, le boulanger vous donne un gâteau.[/left]
Ravi, vous allez dans une allée pour en profiter, mais[/left]
y êtes intercepté par une bande de trois autres garçons[/left]
de votre âge. Le leader vous demande le gâteau, sinon[/left]
lui et ses amis vous frapperont pour le prendre. Vous :[/left]
a) Laissez tomber le gâteau et marchez dessus, prêt pour[/left]
la bagarre ?[/left]
b) Lui donnez le gâteau sans protester, sachant qu'un peu[/left]
plus tard vous aurez toute votre bande de potes avec vous[/left]
et pourrez revenir prendre ce qu'il vous doit ?[/left]
c) Faites semblant de lui donner le gâteau, mais à la dernière[/left]
seconde vous le lancez en l'air, espérant qu'ils le[/left]
regarderaient suffisamment longtemps pour vous permettre[/left]
de lui donner un coup ?[/left]"
9000.10,"10.  En arrivant en ville vous voyez un homme très bien habillé[/left]
s'échapper d'une foule en courant. Il vous crie de l'aider.[/left]
La foule derrière lui semble très en colère. Vous :[/left]
a) Vous précipitez pour aider cet homme, bien que vous ne[/left]
sachiez rien des circonstances ?[/left]
b) Vous précipitez pour aider la foule, bien que vous ne[/left]
sachiez rien des circonstances ?[/left]
c) Restez à l'écart et laissez passer l'homme et la foule,[/left]
comprenant qu'il vaut probablement mieux ne pas vous[/left]
mêler de cette affaire ?[/left]"
9000.11,"11.  Vous et votre meilleur ami achetez votre première[/left]
dague ensemble, deux dagues identiques. Vous lui avancez[/left]
le prix car il n'a pas assez d'argent, il vous remboursera[/left]
plus tard. Après votre achat vous allez ensemble vous[/left]
asseoir dans un coin pour admirer vos nouvelles armes.[/left]
A votre grande déception vous remarquez qu'il y a une[/left]
petite entaille sur la dague que vous avez choisie. Comme[/left]
il avait une course à faire, votre ami vous demande de[/left]
garder sa dague pendant ce temps là. Vous :[/left]
a) Attendez le retour de votre ami, lui montrez le coup sur[/left]
votre dague et retournez à l'échoppe demander un[/left]
remboursement ?[/left]
b) Échangez les dagues, vous disant que puisque c'est vous[/left]
qui avez payé les deux vous avez droit au meilleur choix,[/left]
et que si votre ami découvre le coup, vous pourrez[/left]
toujours retourner au magasin pour un remboursement ?[/left]
c) Gardez sa dague jusqu'à son retour, puis échangez les[/left]
dagues avec le consentement de votre meilleur ami,[/left]
justifiant cela par le fait que vous avez payé les deux,[/left]
puis lui proposez de l'accompagner jusqu'à la boutique ?[/left]"
9000.12,"12.  Vous êtes à l’entraînement aux armes. Votre Maître[/left]
d'Armes est maintenant très vieux, mais prend son[/left]
enseignement très au sérieux. Vous lui avez entendu dire[/left]
que c'est tout ce qu'il lui reste dans la vie.[/left]
Aujourd'hui il ne cesse de vous réprimander à chaque[/left]
faute. Finalement il vous demande de l'attaquer avec la[/left]
même technique que vous venez de faire, pour vous montrer[/left]
l'exécution correcte. Vous :[/left]
a) Faites la technique juste assez vite pour qu'il puisse la[/left]
bloquer, sachant qu'il est plus important de laisser le[/left]
Maître garder sa dignité, indépendamment de vos[/left]
ressentiments personnels ?[/left]
b) L'attaquez à toute vitesse, sachant que vous allez très[/left]
certainement marquer et montrer ainsi qu'il vous a[/left]
maltraité en démontrant à la classe que vous faisiez ce[/left]
coup tout à fait correctement ?[/left]
c) Refusez et quittez l’entraînement, incapable de choisir[/left]
entre votre colère et sa dignité, et réalisant que[/left]
quelque soit le choix que vous feriez, cela serait au[/left]
détriment du respect envers lui ou envers vous même ?[/left]"
9000.13,"13.  En vous envoyant une balle, votre ami brise un carreau[/left]
de sa maison. Son père se précipite dehors et demande qui[/left]
a cassé le carreau. Vous savez que le père de votre ami[/left]
est très strict sur la discipline et qu'il punira votre ami[/left]
très sévèrement s'il se dénonce. Alors que vous, n'étant[/left]
pas son fils, vous vous en tirerez à peu de frais. Vous :[/left]
a) Levez la main et dites que c'est vous avant que votre ami[/left]
n'ait eu le temps de répondre ?[/left]
b) Restez silencieux et ne vous en mêlez pas ?[/left]
c) Désignez votre ami, sachant que quoi que ce soit d'autre[/left]
ne ferait probablement que reculer l'inévitable et[/left]
rendrait juste les choses encore pires pour lui ?[/left]"
