Key,Value
1526,"Drain de chance[/center]
Draine la chance de la cible.[/center]
Durée : instantanée.[/center]
Chance : N/A[/center]
Magnitude : nombre de points drainés.[/center]
[/end]"
1527,"Résistance élémentaire au feu[/center]
La cible est immunisée contre les dégâts du feu.[/center]
Durée : nombre de tours où la résistance reste active.[/center]
Chance : probabilité de lancer le sort avec succès.[/center]
Magnitude : N/A[/center]
La cible prend la moitié des dégâts du feu si le sort échoue.[/center]
[/end]"
1528,"Résistance élémentaire au givre[/center]
La cible est immunisée contre les dégâts du froid.[/center]
Durée : nombre de tours où la résistance reste active.[/center]
Chance : probabilité de lancer le sort avec succès.[/center]
Magnitude : N/A[/center]
La cible prend la moitié des dégâts du froid si le sort échoue.[/center]
[/end]"
1529,"Résistance élémentaire au poison[/center]
La cible est immunisée contre le poison.[/center]
Durée : nombre de tours où la résistance reste active.[/center]
Chance : probabilité de lancer le sort avec succès.[/center]
Magnitude : N/A[/center]
La cible prend la moitié des dégâts du poison si le sort échoue.[/center]
[/end]"
1530,"Résistance élémentaire à la foudre[/center]
La cible est immunisée contre les dégâts de la foudre.[/center]
Durée : nombre de tours où la résistance reste active.[/center]
Chance : probabilité de lancer le sort avec succès.[/center]
Magnitude : N/A[/center]
La cible prend la moitié des dégâts de foudre si le sort échoue.[/center]
[/end]"
1531,"Résistance élémentaire à la magie[/center]
La cible est immunisée contre les dégâts de la magie.[/center]
Durée : nombre de tours où la résistance reste active.[/center]
Chance : probabilité de lancer le sort avec succès.[/center]
Magnitude : N/A[/center]
La cible prend la moitié des dégâts de la magie si le sort échoue.[/center]
[/end]"
1532,"Fortification de force[/center]
Augmente la force de la cible.[/center]
Durée: tours durant lesquels l'accroissement dure.[/center]
Chance : N/A[/center]
Magnitude : points supplémentaires attribués.[/center]
[/end]"
1533,"Fortification de l'intelligence[/center]
Augmente l'intelligence de la cible.[/center]
Durée: tours durant lesquels l'accroissement dure.[/center]
Chance : N/A[/center]
Magnitude : points supplémentaires attribués.[/center]
[/end]"
1534,"Fortification de la volonté[/center]
Augmente la volonté de la cible.[/center]
Durée: tours durant lesquels l'accroissement dure.[/center]
Chance : N/A[/center]
Magnitude : points supplémentaires attribués.[/center]
[/end]"
1535,"Fortification de l'agilité[/center]
Augmente l'agilité de la cible.[/center]
Durée: tours durant lesquels l'accroissement dure.[/center]
Chance : N/A[/center]
Magnitude : points supplémentaires attribués.[/center]
[/end]"
1536,"Fortification de l'endurance[/center]
Augmente l'endurance de la cible.[/center]
Durée: tours durant lesquels l'accroissement dure.[/center]
Chance : N/A[/center]
Magnitude : points supplémentaires attribués.[/center]
[/end]"
1537,"Fortification de la personnalité[/center]
Augmente la personnalité de la cible.[/center]
Durée: tours durant lesquels l'accroissement dure.[/center]
Chance : N/A[/center]
Magnitude : points supplémentaires attribues.[/center]
[/end]"
1538,"Fortification de la vitesse[/center]
Augmente la vitesse de la cible.[/center]
Durée: tours durant lesquels l'accroissement dure.[/center]
Chance : N/A[/center]
Magnitude : points supplémentaires attribués.[/center]
[/end]"
1539,"Fortification de la chance[/center]
Augmente la chance de la cible.[/center]
Durée: tours durant lesquels l'accroissement dure.[/center]
Chance : N/A[/center]
Magnitude : points supplémentaires attribués.[/center]
[/end]"
1540,"Guérison de la force[/center]
Rétablit la force de la cible à son niveau normal.[/center]
Durée : instantanée.[/center]
Chance : N/A[/center]
Magnitude : nombre de points restaurés.[/center]
[/end]"
1541,"Guérison de l'intelligence[/center]
Rétablit l'intelligence de la cible à son niveau normal.[/center]
Durée : instantanée.[/center]
Chance : N/A[/center]
Magnitude : nombre de points restaurés.[/center]
[/end]"
1542,"Guérison de la volonté[/center]
Rétablit la volonté de la cible à son niveau normal.[/center]
Durée : instantanée.[/center]
Chance : N/A[/center]
Magnitude : nombre de points restaurés.[/center]
[/end]"
1543,"Guérison de l'agilité[/center]
Rétablit l'agilité de la cible à son niveau normal.[/center]
Durée : instantanée.[/center]
Chance : N/A[/center]
Magnitude : nombre de points restaurés.[/center]
[/end]"
1544,"Guérison de l'endurance[/center]
Rétablit l'endurance de la cible à son niveau normal.[/center]
Durée : instantanée.[/center]
Chance : N/A[/center]
Magnitude : nombre de points restaurés.[/center]
[/end]"
1545,"Guérison de la personnalité[/center]
Rétablit la personnalité de la cible à son niveau normal.[/center]
Durée : instantanée.[/center]
Chance : N/A[/center]
Magnitude : nombre de points restaurés.[/center]
[/end]"
1546,"Guérison de la vitesse[/center]
Rétablit la vitesse de la cible à son niveau normal.[/center]
Durée : instantanée.[/center]
Chance : N/A[/center]
Magnitude : nombre de points restaurés.[/center]
[/end]"
1547,"Guérison de la chance[/center]
Rétablit la chance de la cible à son niveau normal.[/center]
Durée : instantanée.[/center]
Chance : N/A[/center]
Magnitude : nombre de points restaurés.[/center]
[/end]"
1548,"Guérison de la santé[/center]
Rétablit la santé de la cible à son niveau normal.[/center]
Durée : instantanée.[/center]
Chance : N/A[/center]
Magnitude : nombre de points restaurés.[/center]
[/end]"
1549,"Guérison de la fatigue[/center]
Rétablit la fatigue de la cible à son niveau normal.[/center]
Durée : instantanée.[/center]
Chance : N/A[/center]
Magnitude : nombre de points restaurés.[/center]
[/end]"
1550,"Transfert de force[/center]
Transfère des points de force de la cible vers le lanceur.[/center]
Durée : instantanée.[/center]
Chance : N/A[/center]
Magnitude : nombre de points transférés.[/center]
[/end]"
1551,"Transfert d'intelligence[/center]
Transfère des points d'intelligence de la cible vers le lanceur.[/center]
Durée : instantanée.[/center]
Chance : N/A[/center]
Magnitude : nombre de points transférés.[/center]
[/end]"
1552,"Transfert de volonté[/center]
Transfère des points de volonté de la cible vers le lanceur.[/center]
Durée : instantanée.[/center]
Chance : N/A[/center]
Magnitude : nombre de points transférés.[/center]
[/end]"
1553,"Transfert d'agilité[/center]
Transfère des points d'agilité de la cible vers le lanceur.[/center]
Durée : instantanée.[/center]
Chance : N/A[/center]
Magnitude : nombre de points transférés.[/center]
[/end]"
1554,"Transfert d'endurance[/center]
Transfère des points d'endurance de la cible vers le lanceur.[/center]
Durée : instantanée.[/center]
Chance : N/A[/center]
Magnitude : nombre de points transférés.[/center]
[/end]"
1555,"Transfert de personnalité[/center]
Transfère des points de personnalité de la cible vers le lanceur.[/center]
Durée : instantanée.[/center]
Chance : N/A[/center]
Magnitude : nombre de points transférés.[/center]
[/end]"
1556,"Transfert de vitesse[/center]
Transfère des points de vitesse de la cible vers le lanceur.[/center]
Durée : instantanée.[/center]
Chance : N/A[/center]
Magnitude : nombre de points transférés.[/center]
[/end]"
1557,"Transfert de chance[/center]
Transfère des points de chance de la cible vers le lanceur.[/center]
Durée : instantanée.[/center]
Chance : N/A[/center]
Magnitude : nombre de points transférés.[/center]
[/end]"
1558,"Transfert de santé[/center]
Transfère des points de santé de la cible vers le lanceur.[/center]
Durée : instantanée.[/center]
Chance : N/A[/center]
Magnitude : nombre de points transférés.[/center]
[/end]"
1559,"Transfert de fatigue[/center]
Transfère des points de fatigue de la cible vers le lanceur.[/center]
Durée : instantanée.[/center]
Chance : N/A[/center]
Magnitude : nombre de points transférés.[/center]
[/end]"
1560,"Invisibilité (normale)[/center]
La cible devient invisible. Le sort s'annule si[/center]
la cible attaque quoi que ce soit.[/center]
Durée : tours durant lesquels la cible demeure invisible.[/center]
Chance : N/A[/center]
Magnitude : N/A[/center]
[/end]"
1561,"Invisibilité (véritable)[/center]
La cible devient invisible.[/center]
Durée : tours durant lesquels la cible demeure invisible.[/center]
Chance : N/A[/center]
Magnitude : N/A[/center]
[/end]"
1562,"Lévitation[/center]
La cible flotte au dessus du sol.[/center]
Durée : tours durant lesquels la cible lévite.[/center]
Chance : N/A[/center]
Magnitude : N/A[/center]
[/end]"
1563,"Lumière[/center]
Illumine la cible.[/center]
Durée : tours durant lesquels la cible est illuminée.[/center]
Chance : N/A[/center]
Magnitude : N/A[/center]
[/end]"
1564,"Verrou[/center]
Verrouille un coffre ou une porte avec le niveau de[/center]
verrouillage du lanceur.[/center]
Durée : tours pendant lesquels le sort est actif.[/center]
Chance : chances de succès.[/center]
Magnitude : N/A[/center]
[/end]"
1565,"Ouverture[/center]
Déverrouille un coffre ou une porte avec le niveau de verrouillage du lanceur.[/center]
Durée : instantanée.[/center]
Chance : chances de succès.[/center]
Magnitude : N/A[/center]
[/end]"
1566,"Régénération[/center]
La cible regagne des points de santé à chaque tour.[/center]
Durée: tours pendant lesquels la cible se régénère.[/center]
Chance: N/A[/center]
Magnitude: Nombre de points régénérés par tours.[/center]
[/end]"
1567,"Silence[/center]
La cible est réduite au silence, incapable de lancer le moindre sort.[/center]
Durée : tours pendant lesquels le sort est actif.[/center]
Chance : chances de succès.[/center]
Magnitude : N/A[/center]
[/end]"
1568,"Absorption de sorts[/center]
La cible absorbe l'énergie magique qui lui est affectée, ajoutant les points de sorts reçus à sa réserve. [/center]
Durée : tours pendant lesquels le sort est actif.[/center]
Chance : chances de succès.[/center]
Magnitude : N/A[/center]
[/end]"
1569,"Réflexion de sorts[/center]
La cible renvoie les sorts à l'envoyeur.[/center]
Durée : tours pendant lesquels le sort est actif.[/center]
Chance : chances de succès.[/center]
Magnitude : N/A[/center]
[/end]"
1570,"Résistance aux sorts[/center]
La cible résiste aux sorts qui lui sont infligés.[/center]
Durée : tours pendant lesquels le sort est actif.[/center]
Chance : chances de succès.[/center]
Magnitude : N/A[/center]
[/end]"
1571,"Caméléon (normal)[/center]
La cible devient difficile à voir. Le sort est rompu[/center]
si le caméléon attaque quoi que ce soit.[/center]
Durée : tours pendant lesquels le sort est actif.[/center]
Chance : N/A[/center]
Magnitude : N/A[/center]
[/end]"
1572,"Caméléon (véritable)[/center]
La cible devient difficile à voir.[/center]
Durée : tours pendant lesquels le sort est actif.[/center]
Chance : N/A[/center]
Magnitude : N/A[/center]
[/end]"
1573,"Ombre (normal)[/center]
La cible se fond dans l'ombre. L'effet disparaît si[/center]
celui qui se cache dans l'ombre attaque quelque chose.[/center]
Durée : tours pendant lesquels le sort est actif.[/center]
Chance : N/A[/center]
Magnitude : N/A[/center]
[/end]"
1574,"Ombre (véritable)[/center]
La cible se fond dans l'ombre.[/center]
Durée : tours pendant lesquels le sort est actif.[/center]
Chance : N/A[/center]
Magnitude : N/A[/center]
[/end]"
1575,"Chute ralentie (normale, à déclenchement)[/center]
La cible chute deux fois moins vite, réduisant les dommages.[/center]
subis lors de la chute. Se déclenche lors d'une chute de la cible.[/center]
Durée : tours pendant lesquels le sort est actif.[/center]
Chance : N/A[/center]
Magnitude : N/A[/center]
[/end]"
1576,"Liberté d'action [/center]
La cible est immunisée contre la paralysie. [/center]
Durée : tours durant lesquels se maintient l'immunité.[/center]
Chance : N/A[/center]
Magnitude : N/A[/center]
[/end]"
1577,"Saut[/center]
La cible peut sauter deux fois plus haut.[/center]
Durée : tours pendant lesquels le sort est actif.[/center]
Chance : N/A[/center]
Magnitude : N/A[/center]
[/end]"
1578,"Escalade[/center]
La cible double sa capacité à escalader.[/center]
Durée : tours pendant lesquels le sort est actif.[/center]
Chance : N/A[/center]
Magnitude : N/A[/center]
[/end]"
1579,"Métamorphose[/center]
Le lanceur se transforme en une créature ou un objet de[/center]
son choix[/center]
Durée : tours durant lesquels le lanceur est transforme.[/center]
Chance : chances de succès.[/center]
Magnitude : N/A[/center]
[/end]"
1580,"Métamorphose d'autrui[/center]
La cible est transformée en une créature ou un objet[/center]
au choix du lanceur.[/center]
Durée : tours durant lesquels la cible est transformée.[/center]
Chance : chances de succès.[/center]
Magnitude : N/A[/center]
[/end]"
1581,"Métamorphose d'un objet[/center]
L'objet est transformé en une créature ou un objet[/center]
au choix du lanceur.[/center]
Durée : tours durant lesquels la cible est transformée.[/center]
Chance : chances de succès.[/center]
Magnitude : N/A[/center]
[/end]"
1582,"Respiration aquatique[/center]
La cible devient capable de respirer sous l'eau.[/center]
Durée : tours pendant lesquels le sort est actif.[/center]
Chance : chances de succès.[/center]
Magnitude : N/A[/center]
[/end]"
1583,"Marche sur l'eau[/center]
La cible peut marcher sur la surface de l'eau.[/center]
Durée : tours pendant lesquels le sort est actif.[/center]
Chance : chances de succès.[/center]
Magnitude : N/A[/center]
[/end]"
1584,"Diminution[/center]
La cible rétrécit de moitié.[/center]
Durée : tours pendant lesquels le sort est actif.[/center]
Chance : chances de succès.[/center]
Magnitude : N/A[/center]
[/end]"
1585,"Pacification d'animal[/center]
Tranquillise un animal d'intelligence inférieure à l'homme.[/center]
Durée : tours pendant lesquels le sort est actif.[/center]
Chance : chances de succès.[/center]
Magnitude : N/A[/center]
[/end]"
1586,"Pacification de mort-vivant[/center]
Tranquillise une créature mort-vivante.[/center]
Durée : tours pendant lesquels le sort est actif.[/center]
Chance : chances de succès.[/center]
Magnitude : N/A[/center]
[/end]"
